subID,HP1,HP2,HP3,HP4,HP5,HP6,HP7,HP8,Age,BIS1,BIS2,BIS3,BIS4,BIS5,BIS6,BIS7,BIS8,BIS9,BIS10,BIS11,BIS12,BIS13,BIS14,BIS15,BIS16,BIS17,BIS18,BIS19,BIS20,BIS21,BIS22,BIS23,BIS24,BIS25,BIS26,BIS27,BIS28,BIS29,BIS30,BIS_score,BFI1,BFI2,BFI3,BFI4,BFI5,BFI6,BFI7,BFI8,BFI9,BFI10,BFI11,BFI12,BFI13,BFI14,BFI15,BFI16,BFI17,BFI18,BFI19,BFI20,BFI21,BFI22,BFI23,BFI24,BFI25,BFI26,BFI27,BFI28,BFI29,BFI30,BFI31,BFI32,BFI33,BFI34,BFI35,BFI36,BFI37,BFI38,BFI39,BFI40,BFI41,BFI42,BFI43,BFI44,BFI_C_score,P_Q1TP,P_Q2RCS,P_Q3RTP,P_Q4RCS,P_Q5CS,P_Q6RMF,P_Q7TP,P_Q8CS,P_Q9MF,P_Q10RMF,P_Q11RTP,P_Q12RCS,P_Q13RMF,P_Q14TP,P_Q15CS,P_Q16MF,P_Q17CS,P_Q18RCS,P_Q19MF,P_Q20RTP,P_Q21RCS,P_Q22RMF,P_Q23TP,P_Q24MF,P_QR25TP,P_Q26CS,P_Q27MF,P_Q28TP,P_Q29RMF,P_Q30RTP,Planfulness_score,Age,SES1,SES2,threshold,minincome,maxincome,adj_inc,INR
831,3,3,2,1,2,1,2,2,42,2,1,2,2,1,2,3,2,2,2,4,2,3,1,3,2,2,3,1,2,1,2,1,2,1,2,3,2,4,2,2.066666667,4,4,5,1,4,3,4,3,4,4,3,2,5,4,4,3,5,2,2,4,4,5,2,4,3,3,2,4,1,3,1,4,4,3,1,5,2,4,2,3,3,4,3,1,3.204545455,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,3,4,3,2,4,4,3.6,42,3,"$150,000-$159,999",18774,150000,160000,155000,8.25609886
832,4,1,1,3,1,5,5,5,62,2,3,2,2,2,2,2,3,3,3,2,3,3,2,3,1,2,2,2,3,1,3,3,1,3,3,2,2,4,3,2.4,4,4,4,4,4,3,5,2,3,4,3,1,4,4,2,3,4,2,5,4,3,5,4,3,3,1,3,3,4,4,4,4,3,3,4,5,3,4,4,5,2,3,2,3,3.431818182,4,2,2,3,3,3,2,3,3,2,2,2,1,4,3,2,4,3,2,2,2,2,3,3,3,4,4,4,2,4,2.766666667,62,2,"$120,000-$129,999",16072,120000,130000,125000,7.777501244
833,1,1,1,1,1,5,4,5,30,1,1,2,1,1,1,2,2,2,2,2,1,2,2,3,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,1.533333333,2,4,5,2,3,4,4,4,4,4,2,1,5,2,2,4,4,4,3,2,4,4,4,4,3,3,1,4,4,3,4,4,4,4,4,3,2,4,4,3,4,5,4,2,3.409090909,4,4,3,5,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,3,4,4,4,3,3,4,3,4,3,3.733333333,30,3,"$130,000-$139,999",18774,130000,140000,135000,7.190795781
834,3,3,3,4,5,4,1,3,23,1,3,3,3,1,2,3,2,2,1,4,1,1,3,2,3,4,4,3,2,2,2,3,4,4,4,4,3,2,1,2.566666667,3,1,1,3,3,3,3,3,2,2,5,5,5,5,4,3,3,3,3,4,4,4,1,5,5,4,4,4,5,4,4,5,5,5,5,1,1,1,1,2,3,3,3,3,3.318181818,5,3,2,3,4,1,3,4,4,3,3,2,2,5,4,4,5,2,5,1,2,2,3,4,1,5,4,3,2,1,3.066666667,23,1,"$100,000 - $109,999",12486,1.00E+05,110000,105000,8.409418549
835,1,2,2,1,3,4,4,2,69,2,2,3,3,2,2,2,2,2,4,2,3,3,2,4,1,3,2,2,3,2,2,2,1,3,3,3,3,4,4,2.533333333,4,4,5,1,4,2,4,2,4,4,4,2,5,4,3,4,5,3,3,4,2,4,5,5,4,2,4,5,4,2,3,4,4,4,4,2,4,4,2,3,4,3,3,2,3.5,4,4,2,3,3,3,4,4,4,3,2,4,4,2,4,4,4,2,3,3,2,2,3,3,3,4,3,3,3,2,3.133333333,69,6,"$120,000-$129,999",34337,120000,130000,125000,3.64038792
836,2,1,3,1,1,5,5,5,35,1,2,2,2,1,3,1,1,2,3,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,3,1,3,2,1.7,2,2,5,3,4,3,5,5,4,5,3,2,5,4,5,4,5,4,2,4,2,5,5,5,4,4,3,5,4,4,4,5,5,4,4,4,4,5,2,5,4,5,5,4,4.022727273,5,5,2,4,5,4,4,4,4,4,5,3,4,2,4,4,5,4,4,4,5,5,4,5,2,4,4,5,4,5,4.1,35,3,"$100,000 - $109,999",18774,1.00E+05,110000,105000,5.592841163
837,4,3,4,3,1,5,3,3,25,3,3,3,2,3,3,3,3,3,2,3,2,4,3,3,1,2,2,2,3,1,2,3,2,1,2,2,2,2,3,2.433333333,2,5,3,5,5,5,5,2,3,5,2,3,3,4,4,3,5,5,5,4,5,4,1,1,3,4,5,3,5,5,5,5,4,2,3,2,4,3,5,5,5,1,3,5,3.772727273,4,3,2,3,3,2,3,3,3,3,3,2,3,4,3,3,3,1,3,2,2,2,3,3,3,3,3,3,3,3,2.8,NA,NA,NA,NA,NA,NA,NA,NA
838,3,3,2,1,1,4,2,2,54,1,1,4,2,1,3,1,1,1,1,2,3,1,2,1,2,1,2,2,2,1,3,1,2,1,2,2,2,1,1,1.666666667,3,1,5,2,5,3,5,5,5,5,4,2,5,3,2,5,5,5,1,5,2,2,5,4,5,5,4,5,2,5,2,4,5,5,4,4,2,5,1,5,1,4,4,5,3.772727273,5,4,4,5,5,4,4,5,4,4,3,5,5,4,4,4,4,4,4,4,4,4,4,3,4,5,4,3,4,4,4.133333333,54,3,"$250,000-$299,999",18774,250000,3.00E+05,275000,14.64791733
839,4,4,2,3,2,3,5,5,40,2,3,3,2,1,2,1,3,2,4,2,2,2,3,3,1,3,2,3,2,2,4,2,1,2,2,3,3,2,3,2.333333333,5,4,5,2,4,2,4,2,2,4,3,2,4,5,3,4,5,4,4,4,2,5,3,2,2,4,3,4,5,2,4,4,4,2,5,5,3,4,5,3,3,4,2,2,3.5,4,3,2,4,4,3,4,4,4,2,4,4,4,3,4,2,4,4,4,4,4,4,4,4,2,4,3,5,2,3,3.533333333,40,4,"$200,000-$249,999",24755,2.00E+05,250000,225000,9.089072915
840,3,4,1,2,1,5,5,3,45,3,3,3,3,2,2,1,3,3,1,1,2,2,2,3,1,2,2,3,2,1,2,1,2,2,2,2,1,2,2,2.033333333,4,1,4,4,4,4,4,2,4,4,3,1,5,4,2,4,5,2,4,4,4,4,4,4,4,4,4,2,4,4,4,5,5,4,1,4,3,5,4,4,3,5,2,1,3.568181818,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,2,4,3,2,4,2,2,4,4,4,4,4,2,4,4,3.566666667,45,2,"$120,000-$129,999",16072,120000,130000,125000,7.777501244
841,3,3,1,1,1,5,5,3,52,3,3,3,3,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,1,2,2,1,1,1.566666667,5,3,5,1,5,4,5,3,5,5,5,3,5,4,5,5,2,4,3,5,3,1,5,5,5,5,4,5,3,5,4,5,5,5,5,5,3,5,2,5,1,3,3,5,4.068181818,5,4,2,4,4,3,5,5,5,4,5,2,3,5,5,3,5,2,5,4,4,4,4,4,3,4,5,2,4,5,3.966666667,52,2,"$190,000-$199,999",16072,190000,2.00E+05,195000,12.13290194
842,1,1,1,1,1,5,5,5,58,2,2,3,1,1,3,2,2,2,3,1,2,2,1,4,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1.8,1,1,4,5,4,5,5,4,1,4,1,1,5,5,1,4,5,4,5,4,5,5,4,4,1,4,1,5,4,3,5,5,5,4,4,4,1,5,4,2,2,5,2,2,3.522727273,4,4,4,4,3,2,4,4,3,2,5,4,4,4,4,3,4,4,4,4,4,4,3,4,4,5,4,4,3,4,3.766666667,58,2,"$180,000-$189,999",16072,180000,190000,185000,11.51070184
843,1,4,1,2,1,5,5,4,19,1,2,2,2,2,4,3,2,2,1,2,2,4,1,2,2,2,2,3,2,1,1,1,2,1,2,1,1,2,1,1.866666667,2,4,5,4,5,4,1,3,2,5,3,2,4,4,4,2,4,3,5,5,4,5,2,1,4,2,4,4,4,5,4,5,4,2,5,2,1,3,5,3,5,3,2,4,3.5,4,2,3,3,5,3,4,4,4,5,5,4,3,5,5,5,5,1,4,5,4,5,4,2,4,4,4,5,3,5,3.966666667,19,3,"$150,000-$159,999",18774,150000,160000,155000,8.25609886
844,1,1,1,1,1,5,4,3,63,3,3,3,2,2,2,4,2,2,3,3,2,2,2,3,1,2,2,2,3,1,3,2,2,2,2,3,2,4,4,2.433333333,4,4,4,3,4,4,4,5,3,2,2,1,4,3,1,3,4,5,4,2,3,4,4,2,2,1,3,3,4,2,4,2,3,2,2,3,3,2,3,2,1,4,4,2,2.977272727,4,4,3,3,3,4,3,3,3,2,2,2,3,4,4,3,3,2,4,3,4,3,2,4,3,4,2,3,4,3,3.133333333,63,2,"$150,000-$159,999",16072,150000,160000,155000,9.644101543
845,4,3,5,4,5,5,5,5,23,1,3,3,4,2,4,1,3,3,2,4,1,2,2,3,2,3,4,2,3,4,4,2,3,3,3,3,2,3,1,2.666666667,5,4,3,5,3,4,4,3,5,5,5,3,4,3,5,5,4,3,4,3,5,5,3,3,5,3,4,5,5,4,3,3,3,3,5,4,4,3,3,5,3,4,1,3,3.840909091,5,2,1,3,3,2,3,4,5,3,3,2,1,4,3,4,5,3,4,1,3,2,5,3,2,3,5,4,3,1,3.066666667,23,4,"$200,000-$249,999",24755,2.00E+05,250000,225000,9.089072915
846,3,3,4,2,2,5,5,4,52,2,2,3,1,2,2,2,2,3,2,3,3,2,2,3,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,4,5,2,4,4,5,2,3,4,4,2,5,4,4,4,3,5,4,5,3,5,5,4,3,4,2,4,4,2,3,4,5,3,4,4,2,4,4,4,4,4,2,2,3.636363636,4,4,3,4,4,3,4,3,4,3,3,3,3,2,4,3,4,4,3,3,3,4,3,4,2,4,3,4,3,4,3.4,52,2,"$200,000-$249,999",16072,2.00E+05,250000,225000,13.99950224
847,2,3,1,1,1,5,4,5,29,2,1,1,3,1,2,1,2,3,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1.633333333,3,2,5,1,3,3,5,4,4,5,4,1,5,2,4,4,5,4,4,5,3,5,4,5,4,3,1,4,2,4,4,5,5,4,3,4,1,4,4,4,3,5,4,4,3.681818182,5,4,2,3,4,4,4,5,4,2,5,4,4,4,4,2,4,3,4,4,4,4,5,4,4,4,5,5,4,4,3.933333333,29,7,"$190,000-$199,999",39509,190000,2.00E+05,195000,4.935584297
848,1,2,1,2,1,5,5,1,38,1,1,3,3,2,4,1,1,2,2,1,1,2,1,4,1,1,2,2,1,1,2,3,1,2,2,3,1,3,3,1.9,2,4,5,2,1,5,5,5,2,4,2,1,5,5,5,4,5,5,5,1,5,5,5,5,2,4,4,5,4,4,5,5,4,5,5,2,2,5,5,2,2,5,2,2,3.795454545,5,3,1,4,5,2,4,5,5,2,4,2,4,5,5,3,5,5,4,2,2,4,4,5,4,4,4,4,2,2,3.666666667,38,4,"$150,000-$159,999",24755,150000,160000,155000,6.261361341
849,1,1,1,1,1,4,5,3,43,2,1,1,3,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,3,2,1.433333333,1,3,5,1,1,5,4,5,4,4,3,1,5,3,4,3,3,5,1,1,5,4,5,4,1,1,3,5,1,4,3,4,5,5,3,3,1,5,2,2,3,4,5,3,3.25,4,4,4,4,4,4,5,3,4,5,3,5,5,4,4,5,4,4,4,4,5,4,3,4,5,4,5,3,4,3,4.1,43,3,"$350,000-$399,999",18774,350000,4.00E+05,375000,19.97443273
850,3,4,4,3,3,2,2,3,23,3,2,3,2,1,3,4,1,3,1,1,3,4,2,2,1,1,2,2,3,2,2,1,1,1,1,2,3,3,2,2.066666667,4,4,3,4,4,3,3,2,2,4,3,3,4,5,5,3,2,3,4,3,3,2,2,2,4,4,4,4,4,3,3,2,4,2,3,3,4,2,3,3,2,3,3,4,3.204545455,4,4,2,3,4,2,2,3,3,3,4,3,3,3,4,3,4,3,4,3,2,3,3,3,4,4,3,5,2,3,3.2,23,8,"$190,000-$199,999",44188,190000,2.00E+05,195000,4.412962795
851,1,1,1,1,1,5,5,1,67,3,2,2,2,1,1,1,2,2,1,1,2,2,1,4,1,1,1,1,2,1,2,3,1,1,2,2,1,1,2,1.633333333,4,3,4,1,4,4,4,3,3,5,2,1,5,2,3,2,3,3,1,4,3,3,4,4,4,1,1,4,1,2,3,4,3,4,1,4,1,4,1,3,4,4,5,1,2.954545455,3,4,3,4,4,5,4,4,4,5,3,4,5,3,4,5,4,4,3,4,5,4,4,4,4,4,4,3,4,2,3.9,67,2,"$200,000-$249,999",14507,2.00E+05,250000,225000,15.50975391
852,5,5,5,5,5,5,5,5,54,1,4,4,4,4,4,1,1,1,1,4,1,1,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,1,1,2.9,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4.636363636,5,1,1,1,5,1,5,5,5,1,1,1,1,5,5,5,5,1,5,1,1,1,5,5,1,5,5,5,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
853,1,1,1,1,1,5,3,3,56,2,2,3,3,2,1,1,1,2,1,4,3,4,1,4,2,2,4,1,3,1,1,4,1,1,1,4,4,4,4,2.366666667,1,3,5,1,1,5,1,5,5,2,4,1,5,1,1,1,1,5,1,1,5,1,5,5,1,1,5,5,1,1,3,3,4,5,5,2,1,5,1,1,5,3,5,1,2.818181818,4,5,5,3,2,4,1,1,1,5,1,4,3,1,3,1,1,3,3,3,4,3,2,2,3,2,1,1,5,1,2.6,56,2,"$170,000-$179,999",16072,170000,180000,175000,10.88850174
854,3,4,4,2,4,4,4,4,30,3,2,2,3,1,2,3,2,2,3,2,4,2,3,3,1,1,2,2,4,2,2,2,2,2,1,2,2,4,2,2.266666667,4,3,3,4,3,4,3,3,2,4,2,3,4,3,4,4,4,4,4,2,3,3,3,4,4,4,4,4,2,4,4,4,2,3,3,4,2,2,4,3,4,4,3,2,3.318181818,3,4,3,3,4,2,2,3,2,3,3,4,3,3,2,4,2,4,4,4,4,4,3,3,3,2,4,2,2,4,3.1,30,1,"$40,000 - $49,999",12486,40000,50000,45000,3.604036521
855,1,3,1,1,1,5,5,5,70,1,2,3,3,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,3,2,1.6,3,2,5,1,4,3,4,4,4,5,4,1,5,2,4,5,5,5,1,4,3,5,5,4,4,4,1,5,1,5,2,5,5,4,2,4,2,5,1,4,2,5,4,3,3.545454545,5,4,3,4,5,5,5,5,5,5,3,4,5,4,5,4,4,3,4,5,4,5,4,4,2,4,4,4,4,4,4.2,70,2,"$200,000-$249,999",14507,2.00E+05,250000,225000,15.50975391
856,3,2,3,1,1,4,3,4,58,1,1,2,2,1,2,1,2,2,1,1,2,2,2,3,1,2,2,2,2,1,2,1,2,1,2,3,1,3,3,1.766666667,3,4,5,1,4,3,4,4,3,5,4,2,5,2,3,4,4,5,2,5,3,2,5,4,3,4,3,4,2,5,3,4,4,4,2,4,2,4,2,4,1,5,4,4,3.5,5,4,5,5,5,4,5,5,5,4,5,4,4,5,5,4,5,3,5,5,4,4,5,5,3,5,5,4,4,5,4.533333333,58,1,"$190,000-$199,999",12486,190000,2.00E+05,195000,15.61749159
857,2,3,3,2,3,5,2,4,34,3,2,2,2,1,2,4,2,2,2,2,2,3,2,3,2,1,1,1,3,2,1,1,1,1,2,1,2,3,2,1.933333333,4,2,4,4,4,4,3,3,4,5,5,1,5,4,5,3,3,3,2,4,3,5,4,3,4,3,3,4,4,4,4,4,5,4,3,5,3,4,2,4,2,4,4,5,3.681818182,5,3,2,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,3,4,3,2,4,3,4,4,4,4,3,3.6,34,3,"$150,000-$159,999",18774,150000,160000,155000,8.25609886
858,2,1,1,1,1,5,5,2,43,1,1,3,2,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,3,1,1,2,1,1,2,2,1,1.533333333,2,1,5,4,5,5,4,5,4,4,2,1,5,5,5,3,4,5,5,4,4,2,5,4,4,5,5,5,5,2,5,5,5,5,4,1,1,5,4,5,4,5,4,3,3.977272727,5,4,3,4,5,5,5,5,5,5,4,3,5,5,5,5,5,4,5,5,5,5,4,5,4,5,5,4,2,4,4.5,43,6,"$300,000-$349,999",34337,3.00E+05,350000,325000,9.465008591
859,2,2,1,1,2,5,2,5,36,2,2,1,1,2,2,1,2,2,3,1,1,3,2,1,2,2,1,2,1,2,2,1,2,2,2,3,1,2,3,1.8,4,4,5,3,4,4,4,2,2,5,3,1,5,4,5,3,3,4,4,5,4,4,2,3,4,2,3,2,4,5,4,4,5,4,1,4,1,4,4,5,1,5,2,4,3.522727273,5,4,3,4,3,2,2,4,4,2,3,1,3,2,3,2,4,2,2,2,4,2,2,3,2,3,3,2,3,2,2.766666667,36,4,"$150,000-$159,999",24755,150000,160000,155000,6.261361341
860,2,4,1,2,1,5,2,3,66,3,3,3,3,2,2,3,3,3,2,2,3,2,2,3,1,2,3,3,3,1,2,3,1,1,2,2,2,4,3,2.4,3,2,4,1,3,4,3,2,3,4,3,3,4,3,2,3,3,2,4,3,3,4,4,4,3,4,2,3,3,3,4,3,4,3,3,4,3,4,3,2,5,4,3,1,3.136363636,4,2,3,2,3,3,3,3,3,2,2,2,3,4,3,3,3,2,2,3,3,3,4,3,3,4,3,3,3,3,2.9,66,2,"$160,000-$169,999",14507,160000,170000,165000,11.37381954
861,1,1,1,2,1,5,4,5,65,2,2,2,3,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,1.633333333,3,1,5,1,4,3,5,5,4,4,2,1,5,1,3,3,5,4,3,4,2,5,3,4,3,4,1,5,2,3,4,5,4,4,2,4,1,5,1,4,2,5,5,2,3.318181818,5,4,4,5,4,4,4,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,3,4,4,4.166666667,65,3,"$250,000-$299,999",18774,250000,3.00E+05,275000,14.64791733
862,2,1,2,2,2,5,5,3,51,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1.4,3,5,5,2,5,5,4,4,1,5,3,1,5,5,5,3,2,3,4,5,5,1,4,3,5,1,5,5,4,3,4,3,4,3,2,1,2,4,4,5,2,4,4,2,3.522727273,5,5,4,5,4,5,4,4,5,4,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,4,5,4,4,5,4.633333333,51,3,"$170,000-$179,999",18774,170000,180000,175000,9.321401939
863,4,4,2,1,1,5,5,5,29,2,1,3,3,1,3,2,2,3,2,4,2,1,1,2,1,1,3,1,2,1,2,2,2,3,3,3,3,3,1,2.1,2,2,5,4,4,4,4,2,5,4,5,1,5,5,4,4,4,5,4,4,4,1,5,2,4,4,4,5,4,2,4,5,5,4,5,4,4,4,4,4,4,5,4,1,3.840909091,4,4,2,2,4,4,5,5,4,5,4,2,5,5,4,5,5,4,4,4,4,5,5,1,4,4,4,2,4,5,3.966666667,29,2,"$150,000-$159,999",16072,150000,160000,155000,9.644101543
864,4,4,4,4,3,2,2,4,39,2,3,3,2,2,2,2,2,3,3,3,2,2,2,3,1,3,2,2,3,2,3,2,2,3,3,2,2,4,3,2.433333333,4,4,3,2,4,4,2,2,2,4,2,3,4,4,3,3,4,4,4,4,3,3,2,2,4,4,4,3,4,4,4,2,4,2,4,2,4,4,4,3,4,3,3,4,3.318181818,4,3,2,3,3,2,2,2,2,2,2,4,2,4,4,4,3,2,4,2,2,2,4,4,2,4,4,4,2,2,2.866666667,39,5,"$140,000-$149,999",29854,140000,150000,145000,4.85697059
865,3,4,2,2,1,5,2,2,32,2,3,3,2,2,3,2,3,3,3,1,2,2,3,2,3,3,2,3,2,2,3,2,3,3,3,3,1,3,3,2.5,4,4,4,4,4,2,4,2,2,4,3,2,4,4,4,3,2,2,5,4,2,4,3,2,4,4,1,4,4,5,2,4,4,2,2,4,4,4,4,4,1,4,2,4,3.295454545,4,3,2,4,3,2,3,4,3,2,2,4,2,3,3,3,3,2,4,3,3,2,4,3,2,3,4,3,2,3,2.933333333,32,2,"$180,000-$189,999",16072,180000,190000,185000,11.51070184
866,1,2,1,1,1,5,5,5,84,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1.3,4,4,5,4,5,3,4,5,2,5,2,1,5,4,5,3,4,5,2,4,2,3,5,4,4,5,3,5,4,4,4,4,5,5,1,3,2,5,2,5,3,4,5,3,3.772727273,5,4,4,4,5,4,5,5,5,4,5,2,4,4,5,5,5,4,5,4,5,5,4,5,3,5,4,4,4,4,4.366666667,84,1,"$180,000-$189,999",11511,180000,190000,185000,16.0715837
867,4,2,4,1,1,5,4,4,75,2,2,3,3,2,2,3,2,2,2,2,2,2,3,2,1,2,3,2,2,1,2,1,1,1,2,2,2,3,2,2.033333333,4,4,5,1,5,2,5,4,5,5,4,3,5,2,4,4,5,4,1,4,2,4,5,5,4,4,2,5,4,2,2,4,5,5,1,4,4,5,2,4,5,5,4,2,3.75,5,4,4,3,5,4,4,5,4,4,4,2,4,5,4,4,4,2,4,4,2,5,4,4,2,5,4,3,4,4,3.866666667,75,4,"$190,000-$199,999",24755,190000,2.00E+05,195000,7.877196526
868,2,2,1,1,1,5,4,4,42,1,1,3,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,3,1,1,2,1.433333333,2,2,5,1,4,4,4,4,4,5,4,2,5,1,5,4,5,5,2,5,5,4,5,5,5,1,1,5,2,5,4,5,5,5,3,3,1,5,1,4,2,5,4,4,3.681818182,5,5,3,3,5,4,5,4,4,2,4,4,4,4,4,4,4,3,5,4,4,4,2,4,2,5,3,4,4,3,3.833333333,42,2,"$150,000-$159,999",16072,150000,160000,155000,9.644101543
869,1,1,1,1,1,5,5,3,59,1,1,4,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,1.366666667,3,4,5,1,4,4,5,5,4,4,4,1,5,1,4,4,5,5,1,3,4,5,5,5,4,4,1,5,1,3,4,5,5,5,4,3,1,5,1,4,3,4,5,1,3.613636364,5,4,2,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,4,4,3,4,4,4,3,5,4.433333333,59,2,"$180,000-$189,999",16072,180000,190000,185000,11.51070184
870,1,2,1,1,1,5,3,5,28,2,1,2,3,1,1,3,2,2,2,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,4,3,1.666666667,3,1,5,1,3,3,5,5,5,3,5,1,5,1,4,3,5,5,1,3,4,5,5,4,3,1,1,5,1,3,3,5,5,1,3,5,1,4,1,3,3,4,5,3,3.295454545,4,4,3,3,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,4,4,3,3,2,4,4,3,4,3,3.6,28,1,"$150,000-$159,999",12486,150000,160000,155000,12.41390357
871,2,1,1,1,1,5,5,3,45,1,1,2,2,1,2,1,1,2,3,2,1,4,1,3,1,1,2,1,2,3,1,2,1,2,1,2,2,3,3,1.8,3,3,5,2,2,5,4,4,1,4,3,4,5,5,3,3,2,5,5,3,4,4,3,2,1,1,3,3,4,2,5,5,5,1,4,1,1,3,5,2,5,5,5,1,3.318181818,4,4,2,4,3,4,4,4,4,3,4,4,5,3,4,4,4,5,3,3,3,4,4,4,2,4,4,3,4,2,3.633333333,45,4,"$190,000-$199,999",24755,190000,2.00E+05,195000,7.877196526
872,2,1,2,1,2,5,5,5,57,2,2,3,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1.7,3,2,5,1,3,3,3,4,5,4,4,1,5,2,4,3,4,4,1,3,3,3,5,5,4,4,3,5,2,3,2,4,5,5,2,4,2,5,2,4,3,4,4,3,3.409090909,4,2,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3.766666667,57,4,"$180,000-$189,999",24755,180000,190000,185000,7.47323773
873,1,2,1,1,1,5,4,2,63,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,2,1.366666667,3,3,5,2,4,3,5,4,3,5,3,2,5,4,5,3,4,5,4,4,3,4,5,3,4,3,3,5,3,5,3,4,5,4,2,4,2,5,3,5,1,5,4,5,3.772727273,4,4,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,5,4,4,4,3,4,3,4,3,4,3.766666667,63,2,"$180,000-$189,999",16072,180000,190000,185000,11.51070184
874,2,2,2,2,4,5,5,5,72,2,2,3,1,2,2,2,3,2,1,2,2,2,3,2,1,2,2,2,2,1,2,2,2,1,3,2,2,2,2,1.966666667,2,4,4,4,4,4,4,2,1,4,2,4,4,5,4,3,4,1,5,4,4,2,4,1,2,4,4,4,5,1,5,2,4,1,1,1,4,4,5,4,4,4,2,2,3.25,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,3.8,72,2,"$250,000-$299,999",14507,250000,3.00E+05,275000,18.95636589
875,2,4,2,1,1,5,4,3,71,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1.266666667,2,2,5,1,4,4,4,4,4,5,4,1,5,3,4,3,5,5,3,4,4,4,5,5,4,3,2,5,3,3,4,5,5,5,2,4,2,5,2,4,2,5,5,2,3.681818182,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4.9,71,1,"$250,000-$299,999",11511,250000,3.00E+05,275000,23.89019199
876,1,1,1,1,1,5,5,5,53,2,2,2,2,2,2,2,2,2,2,1,3,4,2,1,1,2,2,2,2,1,3,2,2,1,2,3,1,1,3,1.966666667,2,4,5,3,3,5,4,3,2,4,2,1,5,5,3,2,4,3,4,3,4,5,4,4,3,1,2,5,3,4,4,5,3,4,5,2,2,3,4,3,4,5,3,4,3.477272727,4,2,3,2,4,4,3,3,4,2,4,3,4,3,4,3,4,4,4,5,3,5,3,4,4,4,3,4,4,3,3.533333333,53,5,"$350,000-$399,999",29854,350000,4.00E+05,375000,12.56113084
877,4,2,3,2,2,3,3,3,35,3,2,3,2,1,3,2,3,3,4,2,2,3,1,2,2,2,1,2,3,2,2,2,2,2,1,1,4,3,3,2.266666667,4,3,3,2,2,4,4,3,3,2,3,1,2,3,3,2,2,5,4,4,3,3,5,3,3,3,4,5,3,3,2,1,2,3,3,4,2,2,1,2,4,3,4,3,2.954545455,4,2,4,3,4,4,1,3,3,4,3,4,3,4,4,3,2,3,3,5,3,3,4,3,3,3,1,2,3,5,3.2,35,1,"$450,000-$499,999",12486,450000,5.00E+05,475000,38.04260772
